/root/Desktop/data/IMG/center_2018_12_02_22_48_06_584.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_06_584.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_06_584.jpg,0,0,0,9.638601
/root/Desktop/data/IMG/center_2018_12_02_22_48_06_660.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_06_660.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_06_660.jpg,0,0,0,9.56113
/root/Desktop/data/IMG/center_2018_12_02_22_48_06_731.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_06_731.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_06_731.jpg,0,0,0,9.484279
/root/Desktop/data/IMG/center_2018_12_02_22_48_06_804.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_06_804.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_06_804.jpg,0,0,0,9.427011
/root/Desktop/data/IMG/center_2018_12_02_22_48_06_876.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_06_876.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_06_876.jpg,0,0,0,9.35124
/root/Desktop/data/IMG/center_2018_12_02_22_48_06_950.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_06_950.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_06_950.jpg,0,0,0,9.294812
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_020.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_020.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_020.jpg,0,0,0,9.220105
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_101.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_101.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_101.jpg,0,0,0,9.146001
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_173.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_173.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_173.jpg,0,0,0,9.072492
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_253.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_253.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_253.jpg,0,0,0,8.99957
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_324.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_324.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_324.jpg,0,0,0,8.945265
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_396.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_396.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_396.jpg,0,0,0,8.873368
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_475.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_475.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_475.jpg,0,0,0,8.80205
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_548.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_548.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_548.jpg,0,0,0,8.74894
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_629.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_629.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_629.jpg,0,0,0,8.678623
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_705.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_705.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_705.jpg,0,0,0,8.60887
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_780.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_780.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_780.jpg,0,0,0,8.53968
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_855.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_855.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_855.jpg,0,0,0,8.471047
/root/Desktop/data/IMG/center_2018_12_02_22_48_07_929.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_07_929.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_07_929.jpg,0,0,0,8.419932
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_004.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_004.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_004.jpg,0,0,0,8.352262
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_071.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_071.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_071.jpg,0,0,0,8.285135
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_143.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_143.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_143.jpg,0,0,0,8.235144
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_217.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_217.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_217.jpg,0,0,0,8.168957
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_290.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_290.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_290.jpg,0,0,0,8.119667
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_367.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_367.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_367.jpg,0,0.2298117,0,8.164604
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_448.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_448.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_448.jpg,0,0.1441019,0,8.306132
/root/Desktop/data/IMG/center_2018_12_02_22_48_08_520.jpg,/root/Desktop/data/IMG/left_2018_12_02_22_48_08_520.jpg,/root/Desktop/data/IMG/right_2018_12_02_22_48_08_520.jpg,0,0,0,8.266855
